, Інші залучені кошти, Інші фінансові зобов’язання, Відстрочені податкові зобов’язання," Кошти банків, у т. ч.:"," Кошти банків, у т. ч.:__ в іноземній валюті", Кошти отримані від Національного банку України," Усього зобов’язань, у т. ч.:"," Усього зобов’язань, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб на вимогу, у т. ч.:"," кошти фізичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб, у т. ч.:"," кошти фізичних осіб, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб на вимогу, у т. ч.:"," кошти юридичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб, у т. ч.:"," кошти юридичних осіб, у т. ч.:__ в іноземній валюті",MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,NRB_Банки з державною часткою ,QUARTER,YEAR,Інші залучені кошти,Інші зобов’язання,Інші фінансові зобов’язання,БАНК  ,Банк,Банк  ,"Боргові цінні папери, емітовані банком","Боргові цінні папери, емітовані банком, у т. ч.:","Боргові цінні папери, емітовані банком, у т. ч.:__ в іноземній валюті","Боргові цінні папери, емітовані банком__у тому числі в іноземній валюті",Відстрочені податкові зобов’язання,Зобовязання групи вибуття,Зобов’язання групи вибуття,Зобов’язання щодо поточного податку на прибуток,Кошти банків,Кошти банків__у тому числі в іноземній валюті,Кошти клієнтів,"Кошти клієнтів, у т.ч.:",Кошти клієнтів__у тому числі кошти юридичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_Кошти клієнтів, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього__у тому числі в іноземній валюті",Кошти клієнтів_кошти фізичних осіб на вимогу,Кошти клієнтів_кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів_кошти юридичних осіб на вимогу,Кошти клієнтів_кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього","Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього__у тому числі в іноземній валюті",Кошти отримані від НБУ,МФО,Назва банку,Резерви за зобов'язаннями,Резерви за зобов’язаннями,Субординований борг,Усього зобов’язань,Усього зобов’язань__у тому числі в іноземній валюті,"Фінансові зобов'язання, що обліковуються за справедливою вартістю через прибуток або збиток",№ з/гр,№ з/п,№ п/п,№п/п
2831,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,607.57439,445387.20436,,,,0,,,0,33.908010000000004,,0,0,1016054.92868,858876.48307,,,,,,,,,,,1006839.26651,991373.64186,117966.76809,2971.44001,2076.6423600000003,213137.31688,75.75527,15465.62465,3742.0434299999997,,,ДІВІ БАНК,0,,125108.82992999999,2594031.71188,1376640.8946,,2,60,,
2832,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,7059.897580000001,50339.486800000006,,,,0,,,0,7464.05155,,0,7955.54673,396414.428,133814.432,,,,,,,,,,,1998689.12001,617155.09524,58728.38161,726518.74877,22226.0873,500533.00008,41008.98849,1381534.02477,201299.42685,,,ЕКСПРЕС-БАНК,1402.1988700000002,,0,2469324.72954,411223.51277000003,,3,61,,
2833,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,2960.35763,4186.77458,,,,38963.487270000005,,,1654.8890700000002,0,,0,569.312,1037551.99143,1031545.10618,,,,,,,,,,,1438507.5340200001,646500.09667,436.57773,88071.93293000001,25239.50543,145235.1296,436.57773,792007.43735,260666.70812,,,КОНВЕРСБАНК,369.2099,,125088.16913,2648196.83596,1338906.7288000002,,4,62,,
2834,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,47552.04234,6827.07038,,,,0,,,0,3437.2349999999997,,0,0,936903.75558,936839.5209400001,,,,,,,,,,,1011227.5105,325722.65750000003,83413.07471,130732.15898000001,53799.319840000004,156727.66727,13218.24092,685504.853,303797.49304000003,,,БАНК КІПРУ,6.45259,,0,2005954.06639,1329499.76197,,5,63,,
2835,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1597.82025,979373.8485,,,,0,,,0,99.18,,0,29.399,511600.66699,352765.81965,,,,,,,,,,,816062.3250600001,159339.72851,38502.84182,56357.61286,15442.8102,91097.4705,1108.64385,656722.59655,251173.48345,,,ЕРДЕ БАНК,20219.003090000002,,0,2328982.2428900003,1590334.74813,,6,64,,
2836,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,6016.38717,4322.89585,,,,0,,,0,0,,0,1340,159435.83537000002,0,,,,,,,,,,,2051705.0305100002,1161089.73131,158417.7933,47371.30829,2990.1849899999997,354906.45638,134057.80933,890615.2992,352578.02377,,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,77.78148999999999,,0,2222897.93039,511124.27328,,7,65,,
2837,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,2101.7943899999996,603813.66868,,,,0,,,0,0,,0,300,1137225.68656,748849.64775,,,,,,,,,,,488538.95689000003,170674.40813,14848.20666,70697.16119,41045.567970000004,81175.12943,14848.20666,317864.54876,227195.48137000002,,,IНТЕГРАЛ - БАНК,211.2824,,50420.08197,2282611.47089,1589430.97223,,8,66,,
2838,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,6145.552699999999,982.9714200000001,,,,0,,,0,8416.0412,,0,610.19198,1074336.8207999999,83364.33935,,,,,,,,,,,584449.64909,96264.80245,3542.8549199999998,64328.475049999994,20245.525990000002,48550.24744,2470.76255,488184.84664,137874.67079,,,"""КИЇВ""",0,,0,1674941.22719,225061.18681,,9,67,,
2839,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,10072.71084,122303.45433,,,,0,,,0,0,,0,8.40997,672391.0519600001,672313.3784299999,,,,,,,,,,,1090793.26887,707008.26579,86603.30619,196488.14562000002,102147.10237,408323.71619,76534.58235,383785.00308000005,230215.12193000002,,,ФІДОБАНК,0.00717,,0,1895568.90314,993215.86702,,10,68,,
2840,,,,,,,,,,,,,,,,,07,,,,,1,2012,288461.43078,8425.53032,21819.00483,,,,102401.29823,,,0,0,,0,0,29055.36325,0,,,,,,,,,,,1573810.75045,429484.46209999995,82574.64916,527015.18033,356563.31677,395597.67512,80392.27309,1144326.2883499998,640274.64189,,,ПРОКРЕДИТ БАНК,4520.6751,,118113.06804,2146607.121,1150974.4698100002,,11,69,,
2841,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1311.9571999999998,530764.72092,,,,0,,,0,1496.4588700000002,,0,0,1025735.8859000001,502804.73678,,,,,,,,,,,528328.83785,104341.4661,19224.4748,207568.84855000002,110160.77471,59860.8787,18261.313009999998,423987.37175000005,200679.82603,,,"""ГЛОБУС""",1752.3804400000001,,0,2089390.24118,1131219.14283,,12,70,,
2842,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,2801.76929,6204.68682,,,,2.74998,,,0,0,,0,372.152,129672.57261,75156.24465000001,,,,,,,,,,,1878383.78711,855874.9497799999,100662.7436,247674.58597000001,159981.21274,309461.15466999996,70244.87947,1022508.83733,740808.3657,,,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,198.62426,,83788.67486,2101425.01693,921951.51447,,13,71,,
2843,,,,,,,,,,,,,,,,,07,,,,,1,2012,1792.5347199999999,5754.13317,9112.72177,,,,0,,,0,10100.599629999999,,0,0,1020919.95045,1020912.21976,,,,,,,,,,,602240.11822,241832.66484,23624.46955,132675.55575,70863.16004,104637.85376,16819.48332,360407.45338,127714.92377,,,ФОЛЬКСБАНК,4798.07492,,157385.29155,1812103.42443,1336385.0777800002,,14,72,,
2844,,,,,,,,,,,,,,,,,07,,,,,1,2012,701.23027,1116.5056499999998,6939.28349,,,,0,,,0,0,,0,0,426165.67743000004,285796.85102,,,,,,,,,,,1495479.3256,668142.93425,548729.0401,29848.03015,11552.45895,282882.0161,197004.21374,827336.3913499999,573903.28055,,,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,228.30398,,0,1930630.32642,1414420.58273,,15,73,,
2845,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1122.7686999999999,194252.38590999998,,,,0,,,0,0,,0,0,624358.89754,127856.51757,,,,,,,,,,,1146237.04244,513201.72389,144522.7038,129023.29066999999,46407.99271,128503.25233999999,5943.1808,633035.3185500001,271439.95168,,,ФІНБАНК,193.73651999999998,,61462.0983,2027626.92941,718525.37564,,16,74,,
2846,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1765.1401799999999,4393.57152,,,,52403.98807,,,52403.87732,7972.69121,,0,0.35724999999999996,380772.29332,82877.18924,,,,,,,,,,,1409568.49468,424953.26298,67732.60661999999,142671.19406,95903.92134,183236.34364,32881.16401,984615.2317,574576.2512,,,ЕКСПОБАНК,199.41306,,108321.21863,1965397.16792,870696.65603,,17,75,,
2847,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1593.62278,1719.64038,,,,0,,,0,0,,0,95.09563,216696.47778000002,151047.97189000002,,,,,,,,,,,1495265.13909,969557.79092,68263.30242,9665.621,3648.96741,318732.30516,54096.99608,525707.34817,411518.14660000004,,,ФОРТУНА-БАНК,513.7287699999999,,0,1715883.7044300002,630990.38649,,18,76,,
2848,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1281.18685,66.47883999999999,,,,0,,,0,863.76144,,0,0,0,0,,,,,,,,,,,1851544.2973,1851544.2973,1613830.41754,0,0,93819.16294,15286.014729999999,0,0,,,ДОЙЧЕ БАНК ДБУ,13600.86957,,0,1867356.594,1628212.02556,,19,77,,
2849,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,354.02982,387647.99833000003,,,,380377.96055,,,123522.87955,0,,0,0,498603.72905,327026.36436,,,,,,,,,,,308217.00992,192812.76926,10804.170020000001,7044.72282,3467.45781,128622.83217999998,2810.5431599999997,115404.24066,24999.51093,,,АВАНТ-БАНК,26.0451,,77705.8052,1652932.57797,840151.7709700001,,20,78,,
2850,,,,,,,,,,,,,,,,,07,,,,,1,2012,410.20311999999996,2812.52667,55450.036869999996,,,,0,,,0,3925.78568,,0,0,264315.03208,172931.03259,,,,,,,,,,,1183825.0971499998,447164.02525,54640.97669,58592.68431999999,31099.371730000003,249732.10036,14335.606670000001,736661.0719,398537.95958,,,БАНК ПЕРШИЙ,317.73404,,131106.9536,1642163.36921,681320.00771,,21,79,,
2851,,,,,,,,,,,,,,,,,07,,,,,1,2012,47715.44868,1976.67846,204671.5482,,,,0,,,0,2764.9348800000002,,0,0,200433.31698,159815.75443,,,,,,,,,,,1137149.38218,439995.52586,100279.77695,112375.71306,37611.64941,176650.99165,23134.252950000002,697153.85632,276030.44191,,,ЕНЕРГОБАНК,37.68842,,0,1594748.9978,738867.17427,,22,80,,
2852,,,,,,,,,,,,,,,,,07,,,,,1,2012,5000,1072.82114,1564.71607,,,,47362.38298,,,18153.214760000003,0,,0,0,217973.46049,17455.11016,,,,,,,,,,,1360808.5412,595620.0331400001,180795.71383000002,112904.0569,85674.90277999999,300293.21521000005,2596.51889,765188.50806,527636.9976,,,БАНК КАМБІО,7.25,,65323.82029999999,1699112.99218,755998.52952,,23,81,,
2853,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,2898.6481799999997,160124.37411,,,,0,,,0,79.6602,,0,0,427337.06114,134238.21927,,,,,,,,,,,901839.69259,628318.7119100001,186321.63350999999,24124.924320000002,12896.84762,499217.10278,107939.77585,273520.98068,155220.70467,,,МІСТО БАНК,78.04134,,0,1492357.47756,634454.42767,,24,82,,
2854,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1031.1647500000001,12584.819440000001,,,,0,,,0,18426.99306,,0,0,49619.057609999996,49604.29059,,,,,,,,,,,561980.33475,174729.38793,45953.21732,71003.60614999999,7961.62406,86704.02520999999,32783.95774,387250.94682,55072.57611,,,АСТРА БАНК,1776.63579,,0,645419.0053999999,153339.43946,,25,83,,
2855,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,3800.86364,20785.212649999998,,,,0,,,0,0,,0,102.43051,879139.13003,307.79141,,,,,,,,,,,550680.55453,70704.11697999999,578.68856,111111.46465000001,24351.743639999997,14834.116979999999,578.68856,479976.43755000003,90055.45224,,,БАНК РУСКИЙ СТАНДАРТ,0,,96568.90973,1551077.10109,136358.22304,,26,84,,
2856,,,,,,,,,,,,,,,,,07,,,,,1,2012,48000,977.90434,8501.33355,,,,0,,,0,14715.925580000001,,0,256.95922,144908.76403,0,,,,,,,,,,,1197992.47749,350347.59085000004,18364.79409,157611.42045,22105.233900000003,53832.774970000006,17373.134159999998,847644.8866399999,272622.7232,,,БАНК МЕРКУРІЙ,0.7377199999999999,,65028.68850999999,1480382.79044,297649.84569,,27,85,,
2857,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,965.48599,61424.15151,,,,0,,,0,0,,0,0,332682.54209999996,243468.05174,,,,,,,,,,,1063056.1696,240703.98833999998,58981.18844,114941.48967,3044.8218800000004,50326.38826,631.60806,822352.18126,166276.13581,,,БАНК ДЕМАРК,354.05048,,0,1458482.39968,528887.64281,,28,86,,
2858,,,,,,,,,,,,,,,,,07,,,,,1,2012,264.13614,1686.557,30232.869319999998,,,,0,,,0,15.89332,,0,512.0409999999999,76020.43943,0,,,,,,,,,,,1342573.8421,185727.47465000002,13691.26325,22395.09712,4368.8531,50555.65866,7482.27245,1156846.3674499998,184187.20679,,,ІДЕЯ БАНК,1.22097,,0,1451306.9992799999,198520.56196999998,,29,87,,
2859,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,5576.0109,161164.64918,,,,0,,,0,3891.59909,,0,191.89800000000002,232982.71997,0,,,,,,,,,,,915998.77206,389553.75765000004,2051.28788,17321.16726,9.110850000000001,195338.75874,2051.28788,526445.01441,6782.18277,,,"""АРКАДА""",14529.28249,,0,1334334.93169,8833.470650000001,,30,88,,
2860,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,684.39778,26.98407,,,,0,,,0,0,,0,0,84509.73426,39964.72016,,,,,,,,,,,1351730.70826,1281146.54259,599665.93021,5256.0511400000005,869.70908,1115504.26328,599665.93021,70584.16567,19840.372049999998,,,"""ТК КРЕДИТ""",0.06949999999999999,,3499.30742,1440451.20129,659471.02242,,31,89,,
2861,,,,,,,,,,,,,,,,,07,,,,,1,2012,29800,597.31245,10110.72876,,,,0,,,0,121.20626,,0,0,179592.27601,158012.52601,,,,,,,,,,,1103460.4590399999,557562.6649,12619.50482,43583.07178,11053.421180000001,357803.47774,4783.1234699999995,545897.79414,183020.19449,,,"""КАПІТАЛ""",10.95561,,40000,1363692.93813,355112.0084,,32,90,,
2862,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,3275.85782,25326.81118,,,,0,,,0,510.61283000000003,,0,0,255811.16045999998,255765.19584,,,,,,,,,,,982457.14078,265232.24593,15851.18996,52453.51015,16838.75367,47434.81439,15851.18996,717224.89485,401339.27301,,,АКЦЕНТ-БАНК,0,,0,1267381.58307,675068.2734,,33,91,,
2863,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,2729.5200400000003,38750.65121,,,,0,,,0,596.50013,,0,430.869,150919.47637999998,22879.94651,,,,,,,,,,,1076009.35646,568065.9414100001,456469.09667,99963.29296,65991.49687,507578.73631,447203.91475,507943.41505,345255.57676,,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,59.91391,,65752.48127999999,1335248.76841,890724.62421,,34,92,,
2864,,,,,,,,,,,,,,,,,07,,,,,1,2012,40008.59963,1486.80338,17125.02722,,,,0,,,0,11364.627,,0,44.772,638592.05728,638592.05728,,,,,,,,,,,134162.00188,98599.28609000001,2910.63431,8684.88003,6622.99303,80013.34459000001,2910.63431,35562.71579,30217.11964,,,КРЕДИТ ЄВРОПА БАНК ,8772.48363,,0,851556.37202,733854.06321,,35,93,,
2865,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,3499.11108,2659.65717,,,,0,,,0,139.11860000000001,,0,47,237365.70632,91992.81189,,,,,,,,,,,740725.80857,298849.20495,18710.54677,94152.45029000001,30398.89816,118646.2521,9785.68411,441876.60362,234067.15732,,,ЮНЕКС БАНК,0.06096,,0,984436.4627,346586.67978,,36,94,,
2866,,,,,,,,,,,,,,,,,07,,,,,1,2012,3032.03974,41986.09767,6402.96542,,,,0,,,0,0,,0,0,0,0,,,,,,,,,,,1029060.4962800001,425002.33178,70528.16611,96479.48774,23300.701820000002,174538.7855,5601.1769300000005,604058.1645,306664.02207,,,БАНК ЗОЛОТІ ВОРОТА,49.36753,,120804.48321,1201335.44985,381481.40452000004,,37,95,,
2867,,,,,,,,,,,,,,,,,07,,,,,1,2012,10000,1451.94362,2176.39116,,,,0,,,0,1216.488,,0,127.26344,304328.56663,113740.11952,,,,,,,,,,,783139.0148100001,253583.6963,10902.410440000001,26994.46615,10432.6182,155663.13092,2365.5057300000003,529555.31851,280347.63122,,,"""ДАНІЕЛЬ""",457.32918,,0,1102896.99684,405525.46832000004,,38,96,,
2868,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,787.50584,4976.822270000001,,,,0,,,0,22207.27026,,0,1176.851,0,0,,,,,,,,,,,1000768.82714,453492.59136,44381.7975,146489.94261000003,5330.146110000001,241063.38450000001,37338.30257,547276.23578,54346.24935,,,ПОЛТАВА - БАНК,0,,10039.071039999999,1039956.34755,98777.6731,,39,97,,
2869,,,,,,,,,,,,,,,,,07,,,,,1,2012,154.9355,386.81474,424.44917999999996,,,,0,,,0,0,,0,0,116428.36735,39340.98498,,,,,,,,,,,931464.36835,614976.75045,27450.20171,29625.76519,17418.09889,286109.02770000004,24558.521259999998,316487.61789999995,168685.43365,,,ЄВРОБАНК,898.69869,,69968.24591,1119725.8797199999,235983.68264,,40,98,,
2870,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,696.10587,5234.48415,,,,0,,,0,2862.1551900000004,,0,379.85496,32249.93179,614.01446,,,,,,,,,,,1005076.47554,670358.06208,9213.70522,49258.35902,10540.35649,221248.69021,4164.46068,334718.41346,93280.86408,,,РЕАЛ БАНК,120.21851,,60504.09836,1107123.32437,107786.33623,,41,99,,
2871,,,,,,,,,,,,,,,,,07,,,,,1,2012,37765.67209,1995.4921000000002,105870.90563,,,,80765.61967,,,55645.31148,0,,0,200,233819.83414000002,127523.52128,,,,,,,,,,,542855.69883,168532.83367,19790.97215,47481.568600000006,13941.39327,75149.95584000001,11096.72905,374322.86516,186808.58397,,,УКРГАЗПРОМБАНК,0,,0,1003273.2224600001,493986.39786,,42,100,,
2872,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,646.12238,624.87216,,,,155037.41640000002,,,63751.908970000004,0,,0,0,68859.49667,0,,,,,,,,,,,702602.95517,187815.45669,82067.4458,19005.2005,7324.966189999999,43910.99003,1565.6322300000002,514787.49847999995,235411.58949,,,"""УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ""",7.75439,,0,927778.61717,381239.01567,,43,101,,
2873,,,,,,,,,,,,,,,,,07,,,,,1,2012,39606.13037,2607.66775,2449.92272,,,,0,,,0,6250.5147,,0,0,80029.82772999999,29011.80237,,,,,,,,,,,748043.16204,288308.48847,66692.9806,94986.83434,43679.91186,100876.99178,5048.6816499999995,459734.67357,125914.09049,,,АВТОКРАЗБАНК,31.754159999999995,,59357.66657,938376.64604,252452.0104,,44,102,,
2874,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1620.70721,446.27173,,,,0,,,0,871.70649,,0,0,296966.94717,59532.93575,,,,,,,,,,,633065.8520900001,195265.09557,47728.27371,48081.72639,5904.5373,72125.42001,501.32723999999996,437800.75652,90716.68352,,,ФІНРОСТБАНК,28.8,,29196.10656,962196.39125,198037.34266,,45,103,,
2875,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,120.89466999999999,178360.09704,,,,0,,,0,3.13314,,0,0,521016.6023,243059.63890000002,,,,,,,,,,,249525.70463,59921.89451,33209.38295,21073.13624,12104.702800000001,28518.4948,4936.39595,189603.81011999998,122242.49211,,,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,0,,0,949026.4317800001,531429.88038,,46,104,,
2876,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,989.47702,6799.35417,,,,34521.74059,,,3684.9136599999997,0,,0,0,43757.343460000004,0,,,,,,,,,,,863612.42101,416019.00157,38166.69289,43049.71478,9467.55083,207110.37185999998,15283.217369999998,447593.41943999997,102443.24583,,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,213.01507999999998,,41000,990893.35133,145840.46271,,47,105,,
2877,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,479.87874000000005,39940.13409,,,,8374.89637,,,8374.89637,0,,0,0,637143.51232,369174.28414,,,,,,,,,,,165606.16048,31548.84898,525.82106,817.95414,673.88327,30483.589689999997,525.82106,134057.3115,119930.49012999999,,,АПЕКС-БАНК,395.31251000000003,,0,851939.89451,537929.80183,,48,106,,
2878,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,3246.569,4966.44929,,,,0,,,0,0,,0,0,173941.03901,80574.99935,,,,,,,,,,,500370.82461,124165.98324,19192.8805,46454.97452,16104.951700000001,66157.81386000001,4380.66694,376204.84137,212528.63392,,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,359.693,,30252.04917,713136.6240800001,313123.48161,,49,107,,
2879,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1363.63525,76804.50932,,,,0,,,0,0,,0,0,12028.921390000001,12028.91607,,,,,,,,,,,512355.14336000005,349498.62666,54251.18155,7219.70683,3813.34936,40868.73343,2014.17598,162856.51669999998,128158.8959,,,БАНК ВОСТОК,495.63533,,0,603047.84465,270561.65034000005,,50,108,,
2880,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,100,24632.72523,,,,0,,,0,0,,0,700,696727.26842,566727.25756,,,,,,,,,,,89914.08933,89914.08933,50079.58028,0,0,89914.08933,50079.58028,0,0,,,СЕБ КОРПОРАТИВНИЙ БАНК,0,,0,812074.08298,641108.56698,,51,109,,
2881,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,7744.96749,29973.69621,,,,0,,,0,0,,0,0,498.32157,0,,,,,,,,,,,636275.0695900001,302035.28265,127232.02949,45374.26585,17692.86283,28542.42542,6326.00756,334239.78693999996,136262.18055000002,,,ЗАХІДІНКОМБАНК,26.424280000000003,,0,674518.47914,279574.79638,,52,110,,
2882,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,723.59466,5249.1648700000005,,,,13568.74912,,,9962.39334,154.901,,0,0,302607.807,280607.807,,,,,,,,,,,447453.42322,90777.02173000001,15692.81913,132776.08892,39072.22318,80650.90664,15313.89448,356676.40148999996,172451.92729999998,,,КОМІНВЕСТБАНК,158.95898,,0,769916.5988500001,483094.26022999996,,53,111,,
2883,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,855.16355,28023.36772,,,,0,,,0,735.91617,,0,0,98450.71156,98444.59517,,,,,,,,,,,498619.50116000004,217117.87529,9169.121799999999,68173.73531,37790.10117,112715.5635,7158.386280000001,281501.62587,217544.37748,,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,4.9999999999999996E-05,,99906.25,726590.91021,448675.50477999996,,54,112,,
2884,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,464.85141000000004,3672.04776,,,,0,,,0,0,,0,70,253669.8389,78014.75557000001,,,,,,,,,,,472021.00259999995,97089.26816,15097.740419999998,107586.58916999999,103619.98549,21439.8807,3267.40296,374931.73444000003,324557.95674,,,"""ПОРТО-ФРАНКО""",10.49562,,18912.57289,748820.80918,420190.42846,,55,113,,
2885,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,1052.69814,2265.6532899999997,,,,0,,,0,0,,0,0,39166.41027,39166.41027,,,,,,,,,,,622650.33908,421667.56701,161578.52897999997,17130.64215,1048.20652,332457.23903,144173.8483,200982.77207,25001.24197,,,"""НОВИЙ""",4.48122,,77414.31631000001,742553.8983100001,246601.99632,,56,114,,
2886,,,,,,,,,,,,,,,,,07,,,,,1,2012,23965.03947,646.60939,820.50419,,,,21389.6707,,,0,0,,0,0,50480.27846,40480.27846,,,,,,,,,,,553908.73465,197768.21809,42890.339439999996,28934.40112,8935.27874,53731.40653,8110.225039999999,356140.51655999996,144028.02691,,,"""ЛЬВІВ""",14.87612,,53267.10643,704492.81941,300799.46460999997,,57,115,,
2887,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,24.501019999999997,20246.25592,,,,0,,,0,0,,0,0,148478.59396,124993.34806,,,,,,,,,,,346199.35,345767.1906,0,203.07267000000002,0.004,318078.92568,0,432.1594,184.9113,,,БАНК РИНКОВІ ТЕХНОЛОГІЇ,0.085,,0,514948.78589999996,145159.50936,,58,116,,
2888,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,8901.14144,2027.04392,,,,0,,,0,381.65833,,0,0,20510.653609999998,20510.653609999998,,,,,,,,,,,610366.07117,146898.38692000002,2818.03598,73935.23742,8389.74736,124312.28285999999,1792.37652,463467.68425,115657.83605999999,,,МЕТАБАНК,55.52592,,12165.98769,654408.08208,159773.01945,,59,117,,
2889,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,3518.73059,1775.4096800000002,,,,0,,,0,546.4014699999999,,0,10.09418,21768.304799999998,0,,,,,,,,,,,377925.92297,354838.8083,43.43541,11948.32725,1435.0408,93673.80799,43.43541,23087.11467,1884.9812100000001,,,ЄКАТЕРИНОСЛАВСЬКИЙ КОМЕРЦІЙНИЙ БАНК,47695.828779999996,,0,453240.69247,1931.22634,,60,118,,
2890,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,468.71004,38727.08127,,,,0,,,0,0,,0,0,220715.96875,134389.86471999998,,,,,,,,,,,296734.10990000004,78595.03774,3935.80935,14715.69856,3398.80272,59744.51867,2717.5920499999997,218139.07216,91320.33522000001,,,БАНК КОНТРАКТ,3698.5243,,16092.60543,576436.99969,276337.61578999995,,61,119,,
2891,,,,,,,,,,,,,,,,,07,,,,,1,2012,0,7436.69201,24090.35286,,,,0,,,0,0,,0,0,314501.18219,215740.6844,,,,,,,,,,,37945.5409,9730.92107,7.61477,12331.649860000001,0.9977600000000001,9730.92107,7.61477,28214.61983,8464.82704,,,БАНК РЕНЕСАНС КАПІТАЛ,1635.96436,,52747.10846,438356.84078,276966.21374,,62,120,,
