, Інший додатковий капітал, Емісійні різниці, Резерви переоцінки, Статутний капітал, Усього власного капіталу,MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,QUARTER,YEAR,Інший додатковий капітал,Банк,Банк   ,Емісійні різниці,Емісійні різниці ,МФО,Назва банку,Незареєстрований статутний капітал,Незареєстровані внески до статутного капіталу,Нерозподілений прибуток (непокритий збиток),Резерви переоцінки,Резервні та інші фонди банку,Статутний капітал,Статутний капітал* ,Статутний капітал ,Статутний капітал *,Усього власного капіталу,Усього власного капіталу ,Усього зобов'язань та власного капіталу,№ з/гр,№ з/п,№ п/п,№п/п
148,,,,,,01,,,,3,2015,,,,,335564.02,,"""ПІВДЕННИЙ""",,0,198379.61503,232113.99747,133342.09489,,,956894,,,1856293.72739,14823708.19127,3,19,,
149,,,,,,01,,,,3,2015,,,,,0,,IHГ БАНК УКРАЇНА,,0,228880.1913,0,913286.84266,,,731298.045,,,1873465.07896,12097590.97228,4,20,,
150,,,,,,01,,,,3,2015,,,,,430119.42807,,ВIEЙБI БАНК,,1000000.0007,-11712967.33843,85358.20276,16221.55535,,,3048619.14205,,,-7132649.0095,11426190.45619,5,21,,
151,,,,,,01,,,,3,2015,,,,,0,,IМЕКСБАНК,,0,-186491.65966,3794.88199,108701.23794,,,1440000,,,1366004.46027,11378951.43329,6,22,,
152,,,,,,01,,,,3,2015,,,,,1390001.86726,,ФІДОБАНК,,0,-1513356.08207,334167.22713,9699.56875,,,2316188.819,,,2536701.40007,11229358.98192,7,23,,
153,,,,,,01,,,,3,2015,,,,,253090.78194,,СІТІБАНК ,,0,1379830.82862,-42921.29919,143557.24537,,,66500,,,1800057.55674,10545172.69554,8,24,,
154,,,,,,01,,,,3,2015,,,,,0,,"""ХРЕЩАТИК""",,0,-342598.33681,22202.30471,52055.40444,,,828828,,,560487.37234,9044346.61984,9,25,,
155,,,,,,01,,,,3,2015,,,,,0,,БАНК КИЇВСЬКА РУСЬ ,,0,-120321.76155,80521.52942,21075.6352,,,600000,,,581275.40307,8608260.30331,10,26,,
156,,,,,,01,,,,3,2015,,,,,535523.976,,РОДОВІД БАНК,,0,-10226915.65933,90524.10309,573038.31859,,,12359298.9996,,,3331469.73795,8531382.0442,11,27,,
157,,,,,,01,,,,3,2015,,,,,0,,ЗЛАТОБАНК,,0,-26796.1355,-292.72321,4508.99708,,,532500,,,509920.13837,7813610.24692,12,28,,
158,,,,,,01,,,,3,2015,,,,,0,,БАНК КРЕДИТ ДНІПРО,,0,-109977.98143,95491.74648,166954.82344,,,585000,,,737468.58849,7551714.831,13,29,,
159,,,,,,01,,,,3,2015,,,,,0,,ПЛАТИНУМ БАНК,,119211.9,-280989.87324,0,37124.81256,,,380567.201,,,255914.04032,7133816.13645,14,30,,
160,,,,,,01,,,,3,2015,,,,,11.77563,,УКРІНБАНК,,100000,21704.6667299999,223883.35362,34181.63545,,,405000,,,784781.43143,7048984.8979,15,31,,
161,,,,,,01,,,,3,2015,,,,,138.44,,МЕГАБАНК,,0,35860.7231899999,50554.40985,125416.87091,,,500000,,,711970.44395,6909589.00055,16,32,,
162,,,,,,01,,,,3,2015,,,,,887485.30841,,УНІВЕРСАЛ БАНК,,500780.43645,-1967616.18431,5052.0347,0,,,1162671.97,,,588373.56525,6258102.29813,17,33,,
163,,,,,,01,,,,3,2015,,,,,38.05317,,КРЕДOБАНК,,0,-1604231.9029,138612.96874,40175.66687,,,1918969.46916,,,493564.25504,6029789.87217,18,34,,
164,,,,,,01,,,,3,2015,,,,,0,,ДІАМАНТБАНК,,0,8064.66519000009,0,69455.19763,,,210000,,,287519.86282,5106148.06408,19,35,,
165,,,,,,01,,,,3,2015,,,,,0,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,,0,6013.1495099999,0,5968.65071,,,722000,,,733981.80022,5635308.47811,1,36,,
166,,,,,,01,,,,3,2015,,,,,0,,"""КЛІРИНГОВИЙ ДІМ""",,0,-90036.7374,55527.90998,115220.62727,,,439692.5,,,520404.29985,4924652.17774,2,37,,
167,,,,,,01,,,,3,2015,,,,,1521160.7585,,ПРАВЕКС-БАНК,,0,-1941969.96792,271385.73052,1332.10769,,,949170,,,801078.62879,4914614.3569,3,38,,
168,,,,,,01,,,,3,2015,,,,,0,,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,,80000,3062.42064,-519.77676,62952.62053,,,161000,,,306495.26441,4787338.02187,4,39,,
169,,,,,,01,,,,3,2015,,,,,777.80336,,ПРОКРЕДИТ БАНК,,0,78663.19403,0,34358.3734,,,298333.22448,,,412132.59527,4475730.59403,5,40,,
170,,,,,,01,,,,3,2015,,,,,0,,БАНК ВОСТОК,,0,94862.14929,0,3389.76368,,,307350,,,405601.91297,4447167.57882,6,41,,
171,,,,,,01,,,,3,2015,,,,,0,,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,,250000,2455.70889,0,34510.64427,,,250000,,,536966.35316,4161548.19796,7,42,,
172,,,,,,01,,,,3,2015,,,,,9539.7816,,УКРАЇНСЬКИЙ ПРОФЕСІЙНИЙ БАНК,,0,1320.58878,5537.57141,114921.3988,,,500000,,,631319.34059,4047772.505,8,43,,
173,,,,,,01,,,,3,2015,,,,,0,,БМ БАНК,,457128,-380547.70506,-2.71102,5383.40697,,,776397.35,,,858358.34089,3437150.2792,9,44,,
174,,,,,,01,,,,3,2015,,,,,0,,ФОРТУНА-БАНК,,0,4956.83955999999,158742.99955,49484.22555,,,265000,,,478184.06466,3319966.13501,10,45,,
175,,,,,,01,,,,3,2015,,,,,0,,ПІРЕУС БАНК МКБ,,449482,-1616019.87361,16533.97242,50284.77957,,,1627792.22,,,528073.09838,3228078.79255,11,46,,
176,,,,,,01,,,,3,2015,,,,,0,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,15846.69458,0,1748.90189,,,121423.5,,,139019.09647,3217826.67787,12,47,,
177,,,,,,01,,,,3,2015,,,,,0,,АВАНТ-БАНК,,0,510.001170000061,-1138.90975,1159.42072,,,321398.4,,,321928.91214,3167750.79721,13,48,,
178,,,,,,01,,,,3,2015,,,,,0,,ЕКСПОБАНК,,0,-1169685.43714,92745.4713,12438.45567,,,404231.212,,,-660270.29817,3105423.12142,14,49,,
179,,,,,,01,,,,3,2015,,,,,11,,ТАСКОМБАНК,,79200,12636.70426,17588.18755,4902.29764,,,220000,,,334338.18945,2954370.5837,15,50,,
180,,,,,,01,,,,3,2015,,,,,52502.75306,,ІДЕЯ БАНК,,0,11924.38986,32754.88854,65649.71359,,,186181.159,,,349012.90405,2899641.83185,16,51,,
181,,,,,,01,,,,3,2015,,,,,3.275,,БТА БАНК  ,,0,2125.47942,40482.39054,27647.76663,,,1500000,,,1570258.91159,2784337.59278,17,52,,
182,,,,,,01,,,,3,2015,,,,,8021.50405,,IНДУСТРІАЛБАНК,,0,22994.13909,7160.44856,175379.24691,,,607798.0545,,,821353.39311,2665752.20228,18,53,,
183,,,,,,01,,,,3,2015,,,,,42863.64134,,ВІЕС БАНК,,0,7140.583,139448.99452,28757.45528,,,420000,,,638210.67414,2646414.3345,19,54,,
184,,,,,,01,,,,3,2015,,,,,80211.7403,,МАРФІН БАНК ,,0,-112815.32509,46388.66784,82381.68166,,,435000.05,,,531166.81471,2607103.85214,20,55,,
185,,,,,,01,,,,3,2015,,,,,13.40704,,"""АРКАДА""",,0,52459.51862,0,46367.45898,,,220445.042,,,319285.42664,2501735.64922,21,56,,
186,,,,,,01,,,,3,2015,,,,,54132.069,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,,0,-111016.38667,0,39313.65031,,,208310.75,,,190740.08264,2499691.15104,22,57,,
187,,,,,,01,,,,3,2015,,,,,11436.42887,,УКРБІЗНЕСБАНК ,,0,-262784.17521,53606.29035,124200.28589,,,284160,,,210618.8299,2390770.40389,23,58,,
188,,,,,,01,,,,3,2015,,,,,0,,БАНК ФОРВАРД,,0,6291.22941,0,2756.35475,,,283000,,,292047.58416,2305039.61851,24,59,,
189,,,,,,01,,,,3,2015,,,,,0,,КРЕДИТ ЄВРОПА БАНК ,,0,170086.13238,-3671.86351,5230.5665,,,252500,,,424144.83537,2258906.62392,25,60,,
190,,,,,,01,,,,3,2015,,,,,40.51219,,АКЦЕНТ-БАНК,,0,45261.7231699999,1957.30291,36168.36406,,,125560,,,208987.90233,2183091.8986,26,61,,
191,,,,,,01,,,,3,2015,,,,,32.5,,ЕНЕРГОБАНК,,0,-108031.40827,25838.80197,30884.33737,,,359037.175,,,307761.40607,2098037.0604,27,62,,
192,,,,,,01,,,,3,2015,,,,,0,,"""СОЮЗ""",,0,1547.10028000001,516.55079,10572.22192,,,336000,,,348635.87299,2003153.80363,28,63,,
193,,,,,,01,,,,3,2015,,,,,43.584,,ФІНБАНК,,0,-38054.5592,37764.05457,13826.38043,,,185050,,,198629.4598,1799051.26617,29,64,,
194,,,,,,01,,,,3,2015,,,,,0,,ДІВІ БАНК,,0,-19137.4010699999,0,1665.11661,,,590000,,,572527.71554,1797936.09708,30,65,,
195,,,,,,01,,,,3,2015,,,,,0,,БАНК РЕНЕСАНС КАПІТАЛ,,0,3879.82115999993,0,73565.51413,,,201400,,,278845.33529,1784327.90922,31,66,,
196,,,,,,01,,,,3,2015,,,,,846.7425,,"""КИЇВ""",,0,-4213166.06567,434814.69313,374544.38645,,,3567544,,,164583.75641,1484553.41142,32,67,,
197,,,,,,01,,,,3,2015,,,,,0,,МІСЬКИЙ КОМЕРЦІЙНИЙ БАНК ,,0,-3926985.91737,4530.32734,8657.26146,,,400000,,,-3513798.32857,126565.707570001,33,68,,
198,,,,,,01,,,,3,2015,,,,,0,,БАНК МИХАЙЛІВСЬКИЙ,,0,34701.76059,0,0,,,500000,,,534701.76059,2330054.44799,1,69,,
199,,,,,,01,,,,3,2015,,,,,0,,ЕКСПРЕС-БАНК,,0,77230.41656,47877.68695,83344.67592,,,248767.757,,,457220.53643,1898586.55165,2,70,,
200,,,,,,01,,,,3,2015,,,,,1056.3,,МІСТО БАНК,,0,-68551.8939,63734.8611,40910.01503,,,299980,,,337129.28223,1882409.90232,3,71,,
201,,,,,,01,,,,3,2015,,,,,5.4308,,"""ТК КРЕДИТ""",,0,1092.76553999999,56.006,18749.57391,,,151828.75,,,171732.52625,1847237.90875,4,72,,
202,,,,,,01,,,,3,2015,,,,,1048.95,,"""КАПІТАЛ""",,0,-8023.55331999995,363.33909,6776.74261,,,194078.895,,,194244.37338,1775791.25152,5,73,,
203,,,,,,01,,,,3,2015,,,,,4160.86042,,ЮНЕКС БАНК,,0,8716.45660999999,32842.5149,1376.58243,,,292000,,,339096.41436,1648956.06155,6,74,,
204,,,,,,01,,,,3,2015,,,,,0,,БАНК 3/4,,0,78839.3210499999,32981.63312,90495.83466,,,350000,,,552316.78883,1559008.48724,7,75,,
205,,,,,,01,,,,3,2015,,,,,0,,РАДИКАЛ БАНК,,0,47723.16312,0,1181.40271,,,120000,,,168904.56583,1543344.89877,8,76,,
206,,,,,,01,,,,3,2015,,,,,0,,"""ПРЕМIУМ""",,0,-1703.40025,0,8023.97164,,,260000,,,266320.57139,1521567.64053,9,77,,
207,,,,,,01,,,,3,2015,,,,,0,,СЕБ КОРПОРАТИВНИЙ БАНК,,0,55504.09461,0,1301.7844,,,250000,,,306805.87901,1475468.74404,10,78,,
208,,,,,,01,,,,3,2015,,,,,0,,УНIКОМБАНК,,0,19527.80135,0,3982.42607,,,460564.375,,,484074.60242,1471424.99144,11,79,,
209,,,,,,01,,,,3,2015,,,,,0,,ЄВРОБАНК,,0,2303.10649000001,5820.00318,92.93389,,,126670,,,134886.04356,1439786.44798,12,80,,
210,,,,,,01,,,,3,2015,,,,,0,,УКРГАЗПРОМБАНК,,0,4326.31997,8969.09052,19256.30856,,,124200,,,156751.71905,1369049.53444,13,81,,
211,,,,,,01,,,,3,2015,,,,,0,,"""ГЛОБУС""",,0,38594.78582,0,35993.5276,,,160000,,,234588.31342,1354117.75743,14,82,,
212,,,,,,01,,,,3,2015,,,,,60.31201,,ПОЛТАВА - БАНК,,0,62936.26251,81008.45015,83096.62477,,,70500,,,297601.64944,1329402.01438,15,83,,
213,,,,,,01,,,,3,2015,,,,,0,,БГ БАНК ,,0,-659462.06209,59320.68404,16914.27191,,,265000,,,-318227.10614,1300909.73266,16,84,,
214,,,,,,01,,,,3,2015,,,,,200462.08716,,КРЕДИТПРОМБАНК,,0,-2689987.77737,7040.04958,0,,,2635938.34,,,153452.69937,1297544.92543,17,85,,
215,,,,,,01,,,,3,2015,,,,,0,,"""НОВИЙ""",,0,-71787.45146,2318.0225,0,,,150000,,,80530.57104,1227376.15952,18,86,,
216,,,,,,01,,,,3,2015,,,,,230.31264,,"""ЛЬВІВ""",,0,-157712.66146,38136.6035,9936.31654,,,252905.338,,,143495.90922,1195912.43153,19,87,,
217,,,,,,01,,,,3,2015,,,,,0,,"""СТАНДАРТ""",,0,1049.62799000001,0,180.35886,,,125000,,,126229.98685,1180571.88014,20,88,,
218,,,,,,01,,,,3,2015,,,,,14.15,,IНТЕГРАЛ - БАНК,,0,2992.87462999998,0,31041.328,,,160000,,,194048.35263,1160642.67151,21,89,,
219,,,,,,01,,,,3,2015,,,,,17924.436,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,-18186.18711,233.45278,4691.90215,,,230000,,,234663.60382,1155558.47387,22,90,,
220,,,,,,01,,,,3,2015,,,,,0,,КОМІНВЕСТБАНК,,0,1254.7579,3462.61081,10197.09418,,,125000,,,139914.46289,1125764.8846,23,91,,
221,,,,,,01,,,,3,2015,,,,,124.44962,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,,0,-188359.26487,6858.13357,42957.96632,,,319474.505,,,181055.78964,1117116.65152,24,92,,
222,,,,,,01,,,,3,2015,,,,,0,,БАНК ГРАНТ,,27453.6,2495.77792,33314.59418,19839.43803,,,130000,,,213103.41013,1115211.43874,25,93,,
223,,,,,,01,,,,3,2015,,,,,0,,КЛАСИКБАНК,,0,567.94535,0,5148.2843,,,220000,,,225716.22965,1090811.17097,26,94,,
224,,,,,,01,,,,3,2015,,,,,0,,"""РОЗРАХУНКОВИЙ ЦЕНТР""",,0,26375.35543,0,1271.46429,,,153100,,,180746.81972,1034747.54747,27,95,,
225,,,,,,01,,,,3,2015,,,,,7000,,ЮНІОН СТАНДАРД БАНК,,0,34268.64094,0,27209.18793,,,247526.31,,,316004.13887,926411.86853,28,96,,
226,,,,,,01,,,,3,2015,,,,,0,,ЄВРОПРОМБАНК,,0,261.945810000063,0,9300.20223,,,120000,,,129562.14804,875363.43898,29,97,,
227,,,,,,01,,,,3,2015,,,,,0,,ДОЙЧЕ БАНК ДБУ,,0,12346.99524,0,5925.85237,,,228666.102,,,246938.94961,862533.89966,30,98,,
228,,,,,,01,,,,3,2015,,,,,0,,АПЕКС-БАНК,,0,11018.02531,0,2052.74791,,,205000,,,218070.77322,842408.24118,31,99,,
229,,,,,,01,,,,3,2015,,,,,0,,БАНК СОФІЙСЬКИЙ,,0,441.07694,0,494.04681,,,120000,,,120935.12375,825519.30278,32,100,,
230,,,,,,01,,,,3,2015,,,,,0,,БАНК СІЧ,,0,6946.18996,664.13004,128.26873,,,120000,,,127738.58873,776079.00148,33,101,,
231,,,,,,01,,,,3,2015,,,,,0,,ОМЕГА БАНК,,0,-5675993.5796,63.88084,0,,,5750927.662,,,74997.9632399988,768245.591279999,34,102,,
232,,,,,,01,,,,3,2015,,,,,0,,КРИСТАЛБАНК,,0,-149.42232,0,0,,,1522.5,,,1373.07768,762303.08857,35,103,,
233,,,,,,01,,,,3,2015,,,,,0,,БАНК КОНТРАКТ,,0,-20431.08954,22808.14711,11201.007,,,86000,,,99578.06457,739745.61833,36,104,,
234,,,,,,01,,,,3,2015,,,,,0,,БАНК ЮНІСОН,,0,4616.40836,2288.71443,271.89882,,,335145.5,,,342322.52161,718952.82021,37,105,,
235,,,,,,01,,,,3,2015,,,,,0,,БАНК ТРАСТ,,0,207.17158,12449.95698,950.79887,,,69000,,,82607.92743,708932.76156,38,106,,
236,,,,,,01,,,,3,2015,,,,,0,,БАНК КАМБІО,,0,-806900.65787,39603.76108,728.96113,,,174428.3216,,,-592139.61406,695700.8615,39,107,,
237,,,,,,01,,,,3,2015,,,,,0.5,,АГРОКОМБАНК,,0,299.41283,18089.508,11535.40578,,,102453.5,,,132378.32661,694594.47634,40,108,,
238,,,,,,01,,,,3,2015,,,,,2902.36496,,КРЕДИТВЕСТ БАНК,,0,16201.73857,0,32644.74793,,,88045.2,,,139794.05146,663638.87603,41,109,,
239,,,,,,01,,,,3,2015,,,,,0,,ВЕРНУМ БАНК,,0,1252.45265000001,862.05826,7151.54451,,,169500,,,178766.05542,619543.64328,42,110,,
240,,,,,,01,,,,3,2015,,,,,0,,ОКСІ БАНК,,0,6662.91388000001,0,5374.73118,,,120000,,,132037.64506,619490.59912,43,111,,
241,,,,,,01,,,,3,2015,,,,,1611.7943,,МЕТАБАНК,,0,4484.16103000002,5818.04649,7464.93265,,,110216.3502,,,129595.28467,618389.07488,44,112,,
242,,,,,,01,,,,3,2015,,,,,0,,БАНК АЛЬЯНС,,197221.1,49.6625399999975,575.27045,22673.60381,,,64778.9,,,285298.5368,612740.25354,45,113,,
243,,,,,,01,,,,3,2015,,,,,0,,"""ФІНАНСОВИЙ ПАРТНЕР""",,0,4584.36035,7794.07814,480.3615,,,125000,,,137858.79999,595607.34133,46,114,,
244,,,,,,01,,,,3,2015,,,,,0,,АКОРДБАНК,,0,4838.03459,-174.30606,1445.51432,,,96400,,,102509.24285,562539.11352,47,115,,
245,,,,,,01,,,,3,2015,,,,,91.2874,,"""СТОЛИЧНИЙ""",,0,626.4947,4.71632,4061.76275,,,151335,,,156119.26117,560582.04854,48,116,,
246,,,,,,01,,,,3,2015,,,,,0,,БАНК БОГУСЛАВ,,0,8381.2284,-594.65722,5951.66296,,,180000,,,193738.23414,541365.05002,49,117,,
247,,,,,,01,,,,3,2015,,,,,0.37087,,"""УКООПСПІЛКА""",,0,137.763019999999,18210.71002,47313.3355,,,321723.66162,,,387385.84103,533456.31236,50,118,,
248,,,,,,01,,,,3,2015,,,,,0,,IНВЕСТБАНК,,0,15369.6998,18533.5997,13925.44571,,,74129.6,,,121958.34521,531215.75387,51,119,,
249,,,,,,01,,,,3,2015,,,,,5535.06579,,ПРОФІН БАНК,,0,-16894.03572,6893.86854,13361.35833,,,121442.09,,,130338.34694,527718.21247,52,120,,
250,,,,,,01,,,,3,2015,,,,,0,,АРТЕМ-БАНК,,0,1935.05975,-500.39945,9292.57762,,,86000,,,96727.23792,523053.98592,53,121,,
251,,,,,,01,,,,3,2015,,,,,0,,МОТОР-БАНК,,0,6496.68097,34.58,2641.43889,,,120000,,,129172.69986,516927.41183,54,122,,
252,,,,,,01,,,,3,2015,,,,,40.6982,,НЕОС БАНК,,0,-622839.61107,6491.65759,627296.69577,,,126115.848,,,137105.28849,511969.70645,55,123,,
253,,,,,,01,,,,3,2015,,,,,0,,УКРБУДІНВЕСТБАНК,,0,5480.11253,455.451,1751.22505,,,120004.636,,,127691.42458,470256.21866,56,124,,
254,,,,,,01,,,,3,2015,,,,,0,,ПОЛІКОМБАНК,,0,2878.71712,42836.40987,18957.52806,,,80300,,,144972.65505,457051.98333,57,125,,
255,,,,,,01,,,,3,2015,,,,,0,,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,,0,23400.76095,1648.07122,7940,,,85320,,,118308.83217,446566.23375,58,126,,
256,,,,,,01,,,,3,2015,,,,,0,,РАДАБАНК,,0,2051.91548,616.57213,17719.62855,,,120000,,,140388.11616,444706.44812,59,127,,
257,,,,,,01,,,,3,2015,,,,,0,,БАНК АВАНГАРД,,0,14537.43087,1189.08377,9.38623,,,122000,,,137735.90087,441373.90763,60,128,,
258,,,,,,01,,,,3,2015,,,,,0,,"""ПОРТО-ФРАНКО""",,0,-563801.05085,84.13294,8157.98345,,,120053.56,,,-435505.37446,436088.47291,61,129,,
259,,,,,,01,,,,3,2015,,,,,27.22845,,АСВІО БАНК,,0,5058.20238,0,20251.37372,,,104000,,,129336.80455,424148.64192,62,130,,
260,,,,,,01,,,,3,2015,,,,,393.43215,,БАНК ДЕМАРК,,0,-1082809.47909,5396.33263,33976.28349,,,206000,,,-837043.43082,405668.95791,63,131,,
261,,,,,,01,,,,3,2015,,,,,11.70712,,РЕГІОН-БАНК,,0,6580.88640000002,7181.05895,18600.41226,,,56481.279,,,88855.34373,398477.44753,64,132,,
262,,,,,,01,,,,3,2015,,,,,0,,ЛЕГБАНК,,0,-243401.11505,6983.50543,26348.23927,,,111500,,,-98569.37035,396169.04369,65,133,,
263,,,,,,01,,,,3,2015,,,,,0,,КСГ БАНК ,,0,22238.57713,14287.05699,7945.90203,,,153000,,,197471.53615,378225.41168,66,134,,
264,,,,,,01,,,,3,2015,,,,,0,,"""ТРАСТ-КАПІТАЛ""",,0,-228.51874,6223.84772,23117,,,63367.5,,,92479.82898,362191.3507,67,135,,
265,,,,,,01,,,,3,2015,,,,,0,,СМАРТБАНК ,,0,89.9292100000021,0,3466.25413,,,300000,,,303556.18334,319043.53602,68,136,,
266,,,,,,01,,,,3,2015,,,,,0,,БАНК НАРОДНИЙ КАПІТАЛ,,0,2410.36695,0,4040.49092,,,122055.59,,,128506.44787,288799.37328,69,137,,
267,,,,,,01,,,,3,2015,,,,,0,,ФІНЕКСБАНК,,0,-943.30146,0,0,,,122474,,,121530.69854,282117.90111,70,138,,
268,,,,,,01,,,,3,2015,,,,,5764.93,,ФІНАНС БАНК,,0,445.12696,369.41624,19983.3764,,,176000,,,202562.8496,262311.99583,71,139,,
269,,,,,,01,,,,3,2015,,,,,5247,,БАНК ВЕЛЕС,,0,350.91291,3054.83553,8688.29394,,,105000,,,122341.04238,261196.56508,72,140,,
270,,,,,,01,,,,3,2015,,,,,0,,"""ЗЕМЕЛЬНИЙ КАПІТАЛ""",,0,-5902.0088,7454.71405,5273.88963,,,106220.5,,,113047.09488,253330.2096,73,141,,
271,,,,,,01,,,,3,2015,,,,,0,,"""КОНКОРД""",,0,819.436249999999,0,7778.8428,,,130000,,,138598.27905,251540.53602,74,142,,
272,,,,,,01,,,,3,2015,,,,,609,,ПРОМИСЛОВО-ФІНАНСОВИЙ БАНК,,0,8544.03934,0,14195.89976,,,113208,,,136556.9391,241550.83984,75,143,,
273,,,,,,01,,,,3,2015,,,,,0,,БАНК ФАМІЛЬНИЙ,,0,17.5145900000025,14299.49397,3574.87762,,,66600.05496,,,84491.94114,228664.10451,76,144,,
274,,,,,,01,,,,3,2015,,,,,6.88495,,ГРІН БАНК,,0,-51212.51602,0,12090.20956,,,76650,,,37534.57849,225014.99887,77,145,,
275,,,,,,01,,,,3,2015,,,,,0,,ІНВЕСТИЦІЙНО-ТРАСТОВИЙ БАНК,,0,954.08504,0,0,,,129000,,,129954.08504,191762.56123,78,146,,
276,,,,,,01,,,,3,2015,,,,,0,,ВЕКТОР БАНК,,0,320.62811,0,0,,,121000,,,121320.62811,185954.64357,79,147,,
277,,,,,,01,,,,3,2015,,,,,0,,"""АКСІОМА""",,0,-326622.78963,0,9932.50121,,,316000,,,-690.288420000014,178020.65348,80,148,,
278,,,,,,01,,,,3,2015,,,,,0,,КРЕДИТ ОПТИМА БАНК,,0,8.62798,0,5672.9823,,,63000,,,68681.61028,176457.48473,81,149,,
279,,,,,,01,,,,3,2015,,,,,0,,"""ЦЕНТР""",,0,4421.87772,-0.2552,5887.02727,,,120000,,,130308.64979,174787.99981,82,150,,
280,,,,,,01,,,,3,2015,,,,,0,,АСТРА БАНК,,0,5484.3145,0,7032.26101,,,150104.85,,,162621.42551,170594.94193,83,151,,
281,,,,,,01,,,,3,2015,,,,,0,,БАНК ПОРТАЛ,,0,41.49891,0,0,,,125000,,,125041.49891,146770.8385,84,152,,
282,,,,,,01,,,,3,2015,,,,,0,,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,,0,3136.48513,5834.47548,3468.24705,,,112417.11924,,,124856.3269,143454.51613,85,153,,
283,,,,,,01,,,,3,2015,,,,,0,,АЛЬПАРІ БАНК,,0,549.93232,9787.21325,39.76637,,,122000,,,132376.91194,141875.20251,86,154,,
284,,,,,,01,,,,3,2015,,,,,0,,ДЕРЖЗЕМБАНК,,0,-776.33187,0,0,,,120000,,,119223.66813,129878.2161,87,155,,
285,,,,,,01,,,,3,2015,,,,,0,,"""ГЕФЕСТ""",,0,37.57809,0,64.39977,,,121000,,,121101.97786,121213.73384,88,156,,
286,,,,,,01,,,,3,2015,,,,,0,,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,,0,-51920.75381,0,3987.4967,,,117999.5,,,70066.24289,106290.7082,89,157,,
287,,,,,,01,,,,3,2015,,,,,0,,МЕЛІОР БАНК,,0,-202488.86152,0,1791.11377,,,190000,,,-10697.74775,84764.95562,90,158,,
288,,,,,,07,,,,3,2015,,,,,20101.843,,ПРИВАТБАНК,,2158480.4256,946816.883600004,1548418.22206,1448005.75101,,19100760,,,,25222583.12527,240008677.55308,1,1,,
289,,,,,,07,,,,3,2015,,,,,0,,ОЩАДБАНК,,0,-11737430.32356,641331.42627,269992.33954,,29901320,,,,19075213.44225,148148013.4233,2,2,,
290,,,,,,07,,,,3,2015,,,,,0,,УКРЕКСІМБАНК,,0,-13125754.82253,3174983.96274,162926.09859,,21689041.7512,,,,11901196.99,144550810.61765,3,3,,
291,,,,,,07,,,,3,2015,,,,,5300,,ПРОМІНВЕСТБАНК,,6377689.93,-14584365.93034,1899614.19127,0,,12630960.54,,,,6329198.73093,56698142.82988,4,4,,
292,,,,,,07,,,,3,2015,,,,,270558,,СБЕРБАНК РОСІЇ,,0,-2515898.08722,159777.39077,799293.17511,,3392460.5,,,,2106190.97866,52634264.79184,5,5,,
293,,,,,,07,,,,3,2015,,,,,3033306.41984,,РАЙФФАЙЗЕН БАНК АВАЛЬ,,0,-3283132.37281,883243.58682,316915.6489,,3002774.908,,,,3953108.19075,52414113.65328,6,6,,
294,,,,,,07,,,,3,2015,,,,,7027517.86115,,УКРСОЦБАНК,,5271511.3676,-10760025.28138,2246921.28747,2332221.11485,,2468022.8369,,,,8586169.18659,45366763.60734,7,7,,
295,,,,,,07,,,,3,2015,,,,,6.46353,,АЛЬФА-БАНК,,0,-3006139.34763,319735.25693,294047.61085,,4639120.959,,,,2246770.94268,40281885.4544,8,8,,
296,,,,,,07,,,,3,2015,,,,,1.1984,,ВТБ БАНК,,0,-7969493.31089,82256.103,0,,10815784.405,,,,2928548.39551,39221054.02769,9,9,,
297,,,,,,07,,,,3,2015,,,,,0,,БАНК ФІНАНСИ ТА КРЕДИТ,,1972000,-2261105.75993,45655.84521,0,,3416410,,,,3172960.08528,38881952.15414,10,10,,
298,,,,,,07,,,,3,2015,,,,,811259.8416,,УКРСИББАНК,,0,-793544.3292,6826.71032,57985.49141,,1774333.04,,,,1856860.75413,35698652.27281,11,11,,
299,,,,,,07,,,,3,2015,,,,,101659.63403,,ПЕРШИЙ УКР.МІЖНАРОДНИЙ БАНК,,0,-958895.39885,761444.81103,688968.35032,,3294492.4,,,,3887669.79653,34183916.09496,12,12,,
300,,,,,,07,,,,3,2015,,,,,135941.77628,,УКРГАЗБАНК ,,0,-9409082.64751,240239.84592,226154.88168,,12685560.695,,,,3878814.55137,25787145.01986,13,13,,
